Graph,COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),"COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)",Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Hospitalized cases (n),Hospitalized cases (n),COVID-19 attributed deaths (n),ICU capacity used (%),ICU capacity used (%),ICU capacity used (%),ICU bed capacity (n),ICU bed capacity (n),Non-ICU capacity used (%),Non-ICU capacity used (%),Non-ICU capacity used (%),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Test volume for COVID-19 (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),COVID-19 vaccine doses (n),COVID-19 vaccine doses (n),COVID-19 vaccine doses administered (n),COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,Vaccine coverage (%),Vaccine coverage (%),Vaccine coverage (%)
Line,Died,Recovered,Active,Total,Unknown exposure,Travel,Known exposure,Probable,Confirmed,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,Second dose after 14 days,Third dose within 14 days,Third dose after 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Second dose after 14 days,Third dose within 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Third dose after 14 days,Non ICU,ICU,COVID-19 attributed deaths (n),Unoccupied ICU bed,non-COVID occupied ICU bed,COVID occupied ICU bed,Current total ICU beds,Baseline ICU beds,Unoccupied non-ICU bed,non-COVID occupied non-ICU bed,COVID occupied non-ICU bed,Unknown,South Zone,North Zone,Edmonton Zone,Central Zone,Calgary Zone,Test volume for COVID-19 (n),Omicron,Kappa,Gamma,Delta,Beta,Alpha,Calgary,Banff,Airdrie,Red Deer,Lacombe,Fort Saskatchewan,Edmonton,Grande Prairie,Fort McMurray,Taber,Medicine Hat,Lethbridge,Brooks,Strathmore,Okotoks,High River,Canmore,Cold Lake,doses received,doses administered,COVID-19 vaccine doses administered (n),dose 4,dose 3,dose 2,dose 1,% of population with 3 doses,% of population with 2 doses,% of population with 1 dose
2021-04-21,2050.0,155756.0,18976.0,176782.0,63567.0,5338.0,103455.0,14.0,1825.0,11.0,116.0,131.0,742.0,280.0,205.0,71.0,7.86,15.57,33.29,39.57,47.14,49.0,26.71,0.0,0.0,0.0,330.0,35.0,38.0,7.0,1.0,0.0,95.0,17.0,6.0,0.0,0.0,411.0,118.0,5.0,18.33,32.5,49.17,240.0,173.0,5.83999999999999,87.01,7.15,4.0,9701.0,18082.0,64356.0,14456.0,70183.0,17577.0,0.0,0.0,89.0,1.0,5.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1338000.0,46347.0,0.0,0.0,8397.0,37950.0,0.0,6.0,24.3
2021-04-22,2057.0,157180.0,19211.0,178448.0,63922.0,5369.0,104715.0,17.0,1649.0,11.0,115.0,135.0,747.0,283.0,212.0,73.0,7.86,15.43,34.43,39.86,47.71,50.43,27.29,0.0,0.0,0.0,342.0,40.0,39.0,8.0,1.0,0.0,101.0,15.0,8.0,0.0,0.0,430.0,124.0,7.0,17.01,32.79,50.2,247.0,173.0,5.31999999999999,87.2,7.48,4.0,9777.0,18284.0,64892.0,14625.0,70866.0,17620.0,0.0,0.0,83.0,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1386713.0,48713.0,0.0,0.0,8310.0,40403.0,0.0,6.2,25.2
2021-04-23,2062.0,158502.0,19398.0,179962.0,64245.0,5411.0,105843.0,10.0,1504.0,11.0,118.0,139.0,762.0,282.0,220.0,74.0,7.71,15.86,35.29,40.57,47.43,52.43,27.57,0.0,0.0,0.0,360.0,43.0,48.0,9.0,1.0,0.0,109.0,13.0,7.0,0.0,0.0,461.0,129.0,5.0,20.4,28.0,51.6,250.0,173.0,6.41000000000001,85.57,8.02,4.0,9843.0,18517.0,65420.0,14832.0,71346.0,17748.0,0.0,0.0,76.0,1.0,1.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1431134.0,44421.0,0.0,0.0,7076.0,37345.0,0.0,6.4,26.0
2021-04-24,2068.0,159489.0,19848.0,181405.0,64549.0,5431.0,106940.0,5.0,1438.0,11.0,118.0,140.0,774.0,279.0,222.0,76.0,7.71,15.86,35.71,41.29,47.0,52.86,28.43,0.0,0.0,0.0,354.0,46.0,52.0,9.0,1.0,0.0,115.0,16.0,8.0,0.0,0.0,462.0,139.0,6.0,19.6,24.8,55.6,250.0,173.0,8.17999999999999,83.79,8.03,4.0,9912.0,18752.0,65838.0,14994.0,71905.0,17053.0,0.0,0.0,65.0,0.0,2.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1461961.0,30827.0,0.0,0.0,4362.0,26465.0,0.0,6.5,26.6
2021-04-25,2074.0,160504.0,20319.0,182897.0,64839.0,5455.0,108098.0,3.0,1489.0,10.0,119.0,143.0,787.0,296.0,218.0,77.0,7.0,16.14,36.57,41.86,49.86,52.0,28.86,0.0,0.0,0.0,375.0,50.0,50.0,8.0,3.0,0.0,114.0,17.0,10.0,1.0,0.0,486.0,142.0,6.0,22.0,21.2,56.8,250.0,173.0,8.05,83.5,8.45,4.0,9993.0,18915.0,66267.0,15274.0,72444.0,14885.0,0.0,0.0,72.0,1.0,4.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1482539.0,20578.0,0.0,0.0,2720.0,17858.0,0.0,6.5,27.0
2021-04-26,2077.0,161927.0,20445.0,184449.0,65139.0,5498.0,109282.0,16.0,1536.0,9.0,122.0,151.0,804.0,303.0,227.0,80.0,6.71,16.57,38.43,42.71,51.14,54.29,30.0,0.0,0.0,0.0,386.0,48.0,52.0,9.0,3.0,0.0,117.0,16.0,10.0,1.0,0.0,498.0,144.0,3.0,19.6,22.8,57.6,250.0,173.0,5.90000000000001,85.44,8.66,4.0,10074.0,19221.0,66514.0,15439.0,73197.0,13769.0,0.0,0.0,76.0,1.0,3.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575635.0,1514203.0,31664.0,0.0,0.0,4879.0,26785.0,0.0,6.6,27.6
2021-04-27,2083.0,163514.0,20688.0,186285.0,65525.0,5534.0,110663.0,17.0,1819.0,11.0,126.0,164.0,864.0,319.0,252.0,87.0,7.71,17.29,41.86,46.0,53.86,60.14,32.71,0.0,0.0,0.0,388.0,50.0,56.0,9.0,5.0,0.0,117.0,16.0,10.0,1.0,0.0,508.0,144.0,6.0,19.2,23.2,57.6,250.0,173.0,3.45,87.72,8.83,4.0,10174.0,19440.0,67004.0,15596.0,74067.0,19000.0,0.0,0.0,94.0,1.0,4.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678595.0,1544546.0,30343.0,0.0,0.0,4958.0,25385.0,0.0,6.8,28.2
2021-04-28,2089.0,165127.0,21125.0,188341.0,65960.0,5578.0,112196.0,34.0,2022.0,11.0,128.0,173.0,877.0,324.0,256.0,91.0,7.57,17.57,44.14,46.71,54.86,61.14,34.0,0.0,0.0,0.0,374.0,46.0,50.0,9.0,5.0,0.0,124.0,15.0,10.0,1.0,0.0,484.0,150.0,6.0,21.25,19.69,59.06,254.0,173.0,3.34,88.24,8.42,4.0,10288.0,19760.0,67572.0,15873.0,74844.0,20601.0,0.0,0.0,93.0,2.0,3.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694975.0,1577909.0,33363.0,0.0,0.0,5335.0,28028.0,0.0,6.9,28.8
2021-04-29,2092.0,166675.0,21572.0,190339.0,66404.0,5620.0,113676.0,22.0,1976.0,10.0,132.0,186.0,909.0,329.0,262.0,99.0,7.14,18.14,47.57,48.43,55.71,62.57,37.29,0.0,0.0,0.0,382.0,57.0,50.0,8.0,5.0,0.0,128.0,14.0,9.0,1.0,0.0,502.0,152.0,3.0,19.69,20.47,59.84,254.0,173.0,4.0,87.27,8.73,4.0,10385.0,20092.0,68070.0,16092.0,75696.0,19001.0,0.0,0.0,79.0,5.0,4.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765875.0,1615188.0,37279.0,0.0,0.0,4183.0,33096.0,0.0,7.0,29.6
2021-04-30,2097.0,168428.0,22220.0,192745.0,66909.0,5653.0,115508.0,17.0,2389.0,10.0,134.0,191.0,924.0,337.0,262.0,103.0,7.43,18.43,48.86,49.29,57.14,62.71,38.57,0.0,0.0,0.0,384.0,55.0,46.0,7.0,5.0,0.0,124.0,18.0,9.0,1.0,0.0,497.0,152.0,5.0,17.46,22.22,60.32,252.0,173.0,5.33,86.03,8.64,4.0,10520.0,20495.0,68616.0,16398.0,76712.0,20495.0,0.0,3.0,116.0,2.0,5.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774065.0,1650799.0,35611.0,0.0,0.0,3380.0,32231.0,0.0,7.0,30.3
2021-05-01,2100.0,169714.0,22629.0,194443.0,67259.0,5687.0,116790.0,9.0,1689.0,10.0,136.0,207.0,946.0,347.0,267.0,111.0,7.29,18.71,52.86,50.43,59.0,63.86,41.43,0.0,0.0,0.0,382.0,57.0,51.0,5.0,6.0,0.0,124.0,17.0,9.0,1.0,0.0,501.0,151.0,3.0,15.08,25.0,59.92,252.0,173.0,7.84999999999999,83.44,8.71,4.0,10616.0,20709.0,68968.0,16679.0,77467.0,16626.0,0.0,1.0,30.0,6.0,5.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774065.0,1676952.0,26153.0,0.0,0.0,1847.0,24306.0,0.0,7.1,30.9
2021-05-02,2106.0,171015.0,23289.0,196410.0,67616.0,5711.0,118347.0,14.0,1953.0,11.0,138.0,215.0,957.0,335.0,272.0,114.0,7.57,18.86,55.0,51.0,56.86,65.0,42.71,0.0,0.0,0.0,389.0,52.0,55.0,4.0,7.0,0.0,121.0,18.0,10.0,1.0,0.0,507.0,150.0,6.0,17.89,23.74,58.37,257.0,173.0,7.98,83.2,8.82,4.0,10736.0,21019.0,69270.0,16939.0,78442.0,15109.0,0.0,0.0,39.0,4.0,3.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774065.0,1696075.0,19123.0,0.0,0.0,1096.0,18027.0,0.0,7.1,31.3
2021-05-03,2111.0,172722.0,23365.0,198198.0,68007.0,5730.0,119690.0,25.0,1763.0,10.0,133.0,214.0,958.0,339.0,264.0,118.0,7.57,18.14,54.86,51.14,57.57,63.0,43.86,0.0,0.0,0.0,414.0,54.0,52.0,4.0,8.0,0.0,113.0,18.0,12.0,1.0,0.0,532.0,144.0,5.0,15.57,28.4,56.03,257.0,173.0,5.53,85.22,9.25,4.0,10829.0,21325.0,69763.0,17143.0,79134.0,14601.0,0.0,1.0,26.0,1.0,7.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774065.0,1724087.0,28012.0,0.0,0.0,2355.0,25657.0,0.0,7.2,31.8
2021-05-04,2111.0,174469.0,23896.0,200476.0,68503.0,5759.0,121397.0,24.0,2254.0,10.0,128.0,214.0,936.0,327.0,247.0,123.0,7.29,17.43,54.71,50.0,55.43,58.86,46.0,0.0,0.0,0.0,413.0,49.0,48.0,4.0,9.0,0.0,108.0,18.0,13.0,1.0,0.0,523.0,140.0,0.0,12.69,33.46,53.85,260.0,173.0,3.61,87.29,9.1,4.0,10939.0,21584.0,70307.0,17361.0,80281.0,20544.0,0.0,0.0,41.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981155.0,1751134.0,27047.0,0.0,0.0,2619.0,24428.0,0.0,7.2,32.4
2021-05-05,2114.0,176303.0,24235.0,202652.0,68977.0,5796.0,123034.0,15.0,2161.0,10.0,126.0,212.0,929.0,325.0,243.0,125.0,7.0,17.14,54.14,49.71,55.0,57.86,46.71,0.0,0.0,0.0,397.0,57.0,51.0,5.0,10.0,0.0,114.0,13.0,12.0,1.0,0.0,520.0,140.0,3.0,11.53,34.62,53.85,260.0,173.0,3.95,87.01,9.04,6.0,11052.0,21913.0,70760.0,17549.0,81372.0,19972.0,0.0,1.0,28.0,1.0,2.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002215.0,1790850.0,39716.0,0.0,0.0,3381.0,36335.0,0.0,7.3,33.2
2021-05-06,2115.0,177893.0,24592.0,204600.0,69414.0,5818.0,124502.0,14.0,1934.0,10.0,124.0,204.0,903.0,314.0,233.0,122.0,7.71,16.86,52.29,48.29,53.14,55.57,45.57,0.0,0.0,0.0,389.0,54.0,50.0,4.0,12.0,0.0,115.0,15.0,11.0,1.0,0.0,509.0,142.0,1.0,12.93,33.08,53.99,263.0,173.0,4.84,86.31,8.85,6.0,11141.0,22276.0,71217.0,17748.0,82212.0,18956.0,0.0,0.0,33.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117615.0,1852987.0,62137.0,0.0,0.0,4049.0,58088.0,0.0,7.4,34.5
2021-05-07,2118.0,179640.0,24894.0,206652.0,69854.0,5852.0,126056.0,20.0,2032.0,10.0,119.0,203.0,882.0,309.0,224.0,124.0,7.14,16.29,52.14,47.14,52.29,53.29,46.14,0.0,0.0,0.0,393.0,53.0,54.0,5.0,11.0,0.0,112.0,15.0,12.0,1.0,0.0,516.0,140.0,3.0,16.73,30.04,53.23,263.0,173.0,6.16,84.87,8.97,6.0,11242.0,22568.0,71674.0,17994.0,83168.0,18859.0,0.0,0.0,33.0,5.0,2.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118915.0,1908862.0,55875.0,0.0,0.0,3158.0,52717.0,0.0,7.5,35.7
2021-05-08,2123.0,181218.0,24894.0,208235.0,70184.0,5879.0,127257.0,12.0,1571.0,10.0,115.0,189.0,852.0,299.0,217.0,124.0,7.57,15.57,48.57,45.57,50.57,51.57,46.14,0.0,0.0,0.0,388.0,53.0,56.0,5.0,10.0,0.0,122.0,12.0,12.0,1.0,0.0,512.0,147.0,5.0,16.73,27.38,55.89,263.0,173.0,8.72999999999999,82.37,8.9,6.0,11308.0,22747.0,72014.0,18141.0,84019.0,15534.0,0.0,2.0,24.0,1.0,1.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118915.0,1953233.0,44371.0,0.0,0.0,1958.0,42413.0,0.0,7.5,36.7
2021-05-09,2126.0,182544.0,25125.0,209795.0,70477.0,5906.0,128471.0,6.0,1554.0,9.0,112.0,177.0,813.0,288.0,204.0,119.0,7.0,15.14,45.43,43.57,48.57,48.71,44.57,0.0,0.0,0.0,410.0,54.0,57.0,5.0,10.0,0.0,123.0,13.0,12.0,1.0,0.0,536.0,149.0,3.0,14.83,28.52,56.65,263.0,173.0,9.39,81.29,9.32,7.0,11378.0,22949.0,72377.0,18281.0,84803.0,13991.0,0.0,0.0,29.0,2.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118915.0,1978981.0,25748.0,0.0,0.0,1144.0,24604.0,0.0,7.5,37.2
2021-05-10,2131.0,184417.0,24758.0,211306.0,70784.0,5929.0,129634.0,18.0,1493.0,9.0,111.0,173.0,782.0,270.0,195.0,116.0,6.43,15.0,44.43,41.86,45.57,46.57,43.29,0.0,0.0,0.0,418.0,61.0,51.0,6.0,10.0,0.0,128.0,14.0,12.0,1.0,0.0,546.0,155.0,5.0,11.02,30.04,58.94,263.0,173.0,7.33,83.17,9.5,7.0,11471.0,23175.0,72678.0,18444.0,85531.0,11912.0,0.0,0.0,12.0,6.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118915.0,2011316.0,32335.0,0.0,0.0,1175.0,31160.0,0.0,7.6,37.9
2021-05-11,2133.0,186242.0,24741.0,213116.0,71191.0,5952.0,130987.0,14.0,1796.0,9.0,107.0,160.0,721.0,254.0,182.0,105.0,6.29,14.57,41.14,38.57,43.0,43.57,39.43,0.0,0.0,0.0,436.0,64.0,52.0,4.0,8.0,0.0,130.0,14.0,14.0,3.0,0.0,564.0,161.0,2.0,12.16,26.62,61.22,263.0,173.0,4.67999999999999,85.51,9.81,7.0,11554.0,23459.0,73059.0,18652.0,86385.0,17587.0,0.0,0.0,33.0,5.0,1.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334195.0,2042915.0,31599.0,0.0,0.0,1821.0,29778.0,0.0,7.6,38.6
2021-05-12,2139.0,188183.0,24387.0,214709.0,71547.0,5974.0,132183.0,12.0,1581.0,9.0,106.0,155.0,690.0,242.0,174.0,98.0,6.43,14.29,39.86,36.86,41.0,41.57,36.71,1.0,0.0,0.0,424.0,64.0,49.0,4.0,7.0,0.0,135.0,14.0,14.0,3.0,0.0,548.0,167.0,6.0,9.5,27.0,63.5,263.0,173.0,4.0,86.47,9.53,7.0,11614.0,23708.0,73435.0,18802.0,87143.0,15295.0,0.0,0.0,26.0,2.0,3.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355255.0,2090540.0,47625.0,0.0,0.0,2170.0,45455.0,0.0,7.6,39.6
2021-05-13,2145.0,190350.0,23695.0,216190.0,71856.0,5996.0,133312.0,14.0,1467.0,8.0,100.0,141.0,634.0,225.0,159.0,88.0,5.71,13.43,36.0,33.86,38.14,38.0,32.71,1.0,0.0,0.0,417.0,59.0,54.0,4.0,7.0,0.0,135.0,16.0,13.0,3.0,0.0,541.0,168.0,6.0,7.98,28.14,63.88,263.0,173.0,3.93000000000001,86.66,9.41,7.0,11688.0,23969.0,73759.0,18923.0,87844.0,15067.0,0.0,0.0,23.0,4.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358755.0,2159023.0,68483.0,0.0,0.0,3017.0,65466.0,0.0,7.7,41.1
2021-05-14,2148.0,192449.0,22831.0,217428.0,72131.0,6019.0,134235.0,20.0,1218.0,8.0,96.0,130.0,598.0,207.0,150.0,81.0,5.71,12.86,33.14,32.0,35.14,35.86,30.14,2.0,0.0,0.0,393.0,54.0,54.0,5.0,8.0,0.0,133.0,20.0,12.0,3.0,0.0,514.0,170.0,3.0,7.92999999999999,27.92,64.15,265.0,173.0,6.05,85.01,8.94,7.0,11743.0,24170.0,74096.0,19078.0,88334.0,12963.0,0.0,0.0,21.0,3.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358755.0,2218141.0,59118.0,0.0,0.0,2240.0,56878.0,0.0,7.8,42.4
2021-05-15,2151.0,194296.0,22108.0,218555.0,72378.0,6035.0,135077.0,14.0,1113.0,7.0,88.0,117.0,544.0,188.0,132.0,70.0,5.29,11.86,30.0,29.14,31.86,31.57,26.0,2.0,0.0,0.0,364.0,53.0,52.0,5.0,8.0,0.0,139.0,20.0,14.0,3.0,0.0,482.0,178.0,3.0,2.26,30.57,67.17,265.0,173.0,7.83,83.79,8.38,7.0,11797.0,24344.0,74370.0,19202.0,88835.0,11885.0,0.0,0.0,13.0,3.0,2.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358755.0,2265763.0,47622.0,0.0,0.0,1634.0,45988.0,0.0,7.8,43.5
2021-05-16,2155.0,195998.0,21120.0,219273.0,72551.0,6051.0,135594.0,7.0,711.0,7.0,82.0,106.0,489.0,174.0,119.0,62.0,5.14,11.0,27.0,26.14,29.57,28.29,23.14,1.0,0.0,0.0,372.0,53.0,54.0,5.0,11.0,0.0,136.0,20.0,14.0,3.0,0.0,495.0,174.0,4.0,7.49,27.34,65.17,267.0,173.0,7.65000000000001,83.74,8.61,7.0,11838.0,24452.0,74566.0,19290.0,89120.0,7011.0,0.0,0.0,13.0,5.0,1.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358755.0,2293714.0,27951.0,0.0,0.0,893.0,27058.0,0.0,7.8,44.1
2021-05-17,2160.0,198137.0,19896.0,220193.0,72776.0,6073.0,136255.0,13.0,907.0,7.0,78.0,92.0,438.0,158.0,108.0,54.0,5.29,10.43,23.57,23.43,26.86,25.71,20.0,1.0,0.0,0.0,386.0,53.0,53.0,5.0,11.0,0.0,141.0,21.0,14.0,3.0,0.0,508.0,180.0,5.0,6.36,26.22,67.42,267.0,173.0,5.59,85.58,8.83,7.0,11887.0,24591.0,74825.0,19391.0,89492.0,8103.0,0.0,0.0,23.0,6.0,3.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358755.0,2319518.0,25804.0,0.0,0.0,1370.0,24434.0,0.0,7.9,44.6
2021-05-18,2164.0,200258.0,18727.0,221149.0,73019.0,6096.0,136927.0,20.0,936.0,7.0,70.0,85.0,398.0,143.0,97.0,49.0,4.71,9.29,21.71,21.29,24.43,23.0,18.14,1.0,0.0,0.0,372.0,55.0,55.0,5.0,13.0,0.0,145.0,19.0,14.0,3.0,0.0,500.0,182.0,4.0,2.6,29.74,67.66,269.0,173.0,3.67999999999999,87.62,8.7,7.0,11944.0,24737.0,75111.0,19497.0,89853.0,10422.0,0.0,0.0,12.0,5.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570525.0,2351609.0,32091.0,0.0,0.0,2604.0,29487.0,0.0,7.9,45.3
2021-05-19,2166.0,202206.0,17605.0,221977.0,73204.0,6115.0,137539.0,10.0,818.0,6.0,64.0,75.0,361.0,130.0,86.0,45.0,4.14,8.57,19.14,19.29,22.14,20.29,16.57,1.0,0.0,0.0,360.0,55.0,64.0,6.0,12.0,0.0,142.0,17.0,12.0,2.0,0.0,497.0,174.0,2.0,6.31999999999999,29.0,64.68,269.0,173.0,3.73999999999999,87.62,8.64,7.0,11989.0,24891.0,75313.0,19570.0,90207.0,9064.0,0.0,0.0,12.0,8.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591585.0,2400406.0,48797.0,0.0,0.0,4442.0,44355.0,0.0,8.0,46.3
2021-05-20,2171.0,204044.0,16521.0,222736.0,73379.0,6139.0,138087.0,22.0,737.0,6.0,59.0,70.0,342.0,127.0,80.0,44.0,4.0,8.0,17.86,18.29,21.57,19.0,16.57,1.0,0.0,0.0,347.0,46.0,61.0,7.0,11.0,0.0,142.0,16.0,11.0,2.0,0.0,472.0,172.0,5.0,9.45,28.0,62.55,275.0,173.0,4.05,87.74,8.21,7.0,12034.0,25005.0,75490.0,19674.0,90526.0,10178.0,0.0,0.0,14.0,3.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591585.0,2482383.0,81977.0,0.0,0.0,5746.0,76231.0,0.0,8.1,48.0
2021-05-21,2179.0,205730.0,15462.0,223371.0,73520.0,6151.0,138555.0,9.0,626.0,5.0,52.0,60.0,305.0,117.0,72.0,39.0,3.71,7.14,15.43,16.29,19.86,17.14,14.71,0.0,0.0,0.0,339.0,42.0,57.0,8.0,11.0,0.0,130.0,16.0,13.0,2.0,0.0,457.0,161.0,8.0,14.08,29.23,56.69,284.0,173.0,5.28,86.77,7.95,7.0,12091.0,25102.0,75644.0,19736.0,90791.0,9541.0,0.0,0.0,14.0,4.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704785.0,2541501.0,59118.0,0.0,0.0,5147.0,53971.0,0.0,8.3,49.2
